year,Argentina,Australia,Austria,Barbados,Belgium,Bolivia (Plurinational State of),Botswana,Brazil,Burkina Faso,Cameroon,Canada,Chad,Chile,China,"China, Hong Kong SAR",Colombia,Costa Rica,Cyprus,Côte d'Ivoire,Denmark,Dominican Republic,Ecuador,Egypt,Finland,France,Gabon,Germany,Greece,Guatemala,Iceland,India,Indonesia,Iran (Islamic Republic of),Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kenya,Luxembourg,Malaysia,Malta,Mauritius,Mexico,Morocco,Mozambique,Namibia,Netherlands,New Zealand,Niger,Nigeria,Norway,Paraguay,Peru,Philippines,Portugal,Republic of Korea,Romania,Rwanda,Senegal,Singapore,South Africa,Spain,Sri Lanka,Sweden,Switzerland,Taiwan,Thailand,Trinidad and Tobago,Tunisia,Turkey,U.R. of Tanzania: Mainland,United Kingdom,United States,Uruguay,Venezuela (Bolivarian Republic of),Zambia,Zimbabwe
1988-01-01,12.517572776101984,14.82452880678013,14.548751550013963,13.93120546768437,14.608731262248677,11.078286199620244,12.515073293145262,12.724433331799629,10.167593367696176,11.55742936120983,15.013975431802933,10.256818741997105,12.915140835143845,11.308948857070583,14.596281716521068,12.857429552392809,12.951165690046976,14.261407052228467,11.391346131630407,14.739904117466208,12.43260352964957,12.556090805304871,10.883394417155113,14.661426840361928,14.638662711216012,12.861624259967673,14.608375795026262,14.028810966362569,11.833247905009385,15.11888001877334,10.341755383678942,11.509846955705049,11.399854620398612,14.042717953814165,14.471622285918613,14.618934195503357,12.268477661541926,14.594743686284074,12.145955995923167,11.13610173206874,15.304194289014921,12.94780701878403,13.699371208483191,13.228303911811,13.487592053936714,12.10961565758337,9.256103686161206,12.551612460576976,14.673791927602819,14.460236675750265,10.28134384621414,9.97460318648936,14.743494857808477,12.168551360177483,12.15082073108724,11.750587298863572,13.744698612992371,13.408248740870393,13.041234589488282,10.108090390878006,11.505683759253369,14.160216861357187,13.225983465571352,14.025264495589155,11.554627737041478,14.817442537499016,15.259479506745416,14.202975284020757,12.215490738839872,13.61347057701339,12.419232699277996,13.405786926847096,10.11407736164637,14.583743811481034,15.208430859400652,13.270310906038365,13.07749795291185,10.856512566549217,12.183800170370333
1989-01-01,12.47168685915913,14.860610794936147,14.630832751861597,14.025040027459498,14.679223618508324,11.147380563488275,12.826834268005687,12.70809878131641,10.133394481272333,11.466978499530413,15.043970266257963,10.256942767913266,13.010222819356647,11.285272570323556,14.646976749153236,12.867517069698538,12.977700386310104,14.369987235253863,11.476007872497748,14.753325866127335,12.403876749947441,12.54215284403353,10.999324321112411,14.74549915990564,14.691854520787118,13.26337735482287,14.673278436912259,14.08882908918853,11.862980507930855,15.049416805995595,10.408999701986103,11.618089323919952,11.476368677819911,14.160844939123333,14.42738492739688,14.68319340687425,12.272954352001108,14.699292558144819,12.07886675122446,11.114329841668466,15.44152064874295,13.01903690553378,13.784651869124,13.273579234161486,13.513125814830264,12.089085378133449,9.362151427027479,12.552283351484942,14.740062650533934,14.483294096694358,10.214985320555503,9.80867176064359,14.768730193102948,12.232958878170667,11.86579649095922,11.817449261106203,13.846100633709446,13.536774163773002,12.969441571623731,10.173871787261364,11.449183366625054,14.273496545551655,13.220897590344332,14.12198352036357,11.604811252948283,14.866467467115207,15.321582398394838,14.312647563564482,12.317196598009016,13.516647834702713,12.437691385598791,13.375815689194116,10.025011848515438,14.612039193881301,15.245914463422292,13.274697057105767,13.086341323622234,10.507436662578883,12.313537027507415
1990-01-01,12.55814927585173,14.824118680532209,14.716935541365098,13.939588057502865,14.730447174222702,11.212130887781749,12.849199827426535,12.634182555460537,10.086464928901815,11.349099248608516,15.021028642783204,10.24073553488986,13.004259970919733,11.274881073893262,14.686596160308786,12.889334722992688,12.964546742274672,14.443822079404255,11.309061155323942,14.773810362865055,12.2744412546019,12.606321849442903,11.127758413547719,14.73446984590552,14.729057295293146,13.224818262803085,14.767246255012932,14.114107978944304,11.894747538295034,15.026173057519227,10.46034518812121,11.754777545169551,11.697452677166371,14.260546015623591,14.519575717319904,14.73981921112561,12.340280333797443,14.800386558225421,11.728269053738526,11.105445979961546,15.487601870838288,13.098944285127745,13.852427001644076,13.380209042851414,13.561653274148378,12.084419079530075,9.337191668305245,12.31306284908216,14.800557070695831,14.465180026574522,10.231774892297706,9.70817369221498,14.795924329946196,12.258133590706032,11.852114293689535,11.879041139530264,13.958561376519018,13.684725667319308,12.920853163216298,10.118634420977841,11.43723986035612,14.393869696028593,13.17934552045927,14.2103396417959,11.639031490743832,14.876717393182611,15.379836802986771,14.375140561428399,12.412626960307813,13.592690048133118,12.507368081474333,13.45680597195996,10.035719544831421,14.621059052671146,15.25338319328529,13.241530469870145,13.20329931323591,10.467658082975033,12.367154995687603
1991-01-01,12.802254872594949,14.807988125086466,14.791468339086943,13.998514934967323,14.754700147883337,11.252083082203438,12.878549035298281,12.735354968598346,10.147918834574593,11.26538975291059,14.96701965182571,10.252470609606114,13.090005989890773,11.33141954139071,14.773429515812651,12.884832483689094,12.96871623178496,14.397029939590189,11.28269092616653,14.780522556506595,12.283473080050346,12.615025635247896,11.308373702929076,14.591900761294577,14.73205881244468,13.290246138621566,14.846282053229466,14.194768422823508,11.955470002420066,15.052933734935873,10.486396803361412,11.846235272552592,11.892353666249328,14.280099664694399,14.627497909934336,14.787998779525436,12.344193087861887,14.88092047890726,11.713381331187604,11.117746902461716,15.593907436150369,13.190971768961507,13.9389609089261,13.460886322008147,13.584285654813982,12.226847375057195,9.336679797576412,12.350413350827688,14.837524622403292,14.424875018592623,10.188281249769844,9.522917806255416,14.821818861664513,12.262237914624954,11.884626220224222,11.902092324819119,14.028111797916461,13.858251650016507,12.818930414349584,9.976838673626506,11.382289885338025,14.488601174757955,13.140688056799172,14.278076659582911,11.637670841297329,14.861057403672655,15.349937530314893,14.47631850204299,12.511360611649907,13.507209682101223,12.575100812684818,13.377131557331372,10.016463332320367,14.580561339955144,15.237303635564398,13.297278657684775,13.150959149882143,10.472434596491158,12.55958132678854
1992-01-01,13.049103915873028,14.845534302021044,14.837546924373898,13.684368749431743,14.79574926991138,11.28274811745218,12.854076633039627,12.759795229747372,10.119902456116304,11.197486290250191,14.962510259990713,10.220585778458931,13.205944468229864,11.42211284327213,14.873269900863194,12.901107593189147,13.072381148098986,14.505194572532332,11.296409991938734,14.813954127750932,12.41596572086335,12.609473828540535,11.424734718263606,14.526120385741763,14.748304781990639,13.190715573762901,14.893645288182254,14.220299247940464,11.953672260695765,14.973537894314251,10.526521990512709,11.93387518359855,11.996307928139343,14.322462016425314,14.69575489322127,14.810358228937146,12.443769813869675,14.924826321728201,11.761872582372817,11.05020767814164,15.581823378412846,13.283021183891691,13.965122053073229,13.55312164705881,13.607685272788643,12.19762134162096,9.094667251429152,12.378604602228673,14.857021660640358,14.437544755764412,10.131525377607899,9.42990721874245,14.832012862724824,12.276993216944055,11.883755367142495,11.933239810659767,14.096744241889201,13.963678200119931,12.69851684461432,10.124360094310251,11.360570876342186,14.530038903257283,13.09391304421276,14.31690443461147,11.744045773442219,14.843385606353861,15.327970874549264,14.558228031537107,12.66400999169506,13.398151202824168,12.683083127772715,13.423308336698712,9.872168545205561,14.575758123909813,15.274997027072818,13.448078874550754,13.130797447231862,10.21076763505738,12.369656851930642
1993-01-01,13.231701014782386,14.886984226901236,14.857834431960203,13.770674514561556,14.794492899915465,11.347464631762671,12.874705705781368,12.841655375409772,10.137313286768022,11.228180793957954,14.988681184600482,10.156043676369368,13.26367611161042,11.509116934090136,14.97183408721267,12.940631405755568,13.147964892895201,14.45587246041215,11.253317963730732,14.791732318318752,12.522813211264767,12.471496755942768,11.624104310395513,14.502102341280253,14.729639033325011,13.142639874950465,14.893735101344554,14.223665657318657,12.007184306444747,14.967068921126774,10.582955978038951,12.005431700628579,12.268154311467336,14.392862430477985,14.715688106397684,14.79500458363931,12.479763396163122,14.95837934250202,11.741436988732547,11.080537647861489,15.67928152386998,13.394558481069064,13.996028823765133,13.602443579785607,13.605962695095089,12.191486916066951,9.155524530228005,12.372811793687175,14.868142244268375,14.529397938596055,10.075999463990122,9.144412910603466,14.873648454880827,12.309612192721517,11.954706557659998,11.970790362537702,14.099973775536922,14.0884387897795,12.784275555543905,10.089483209175052,11.280599698586776,14.636785630424436,13.103952200301121,14.311591478560146,11.857311439647296,14.780015527498495,15.32732769789485,14.63738646752279,12.782866297028269,13.312099394224456,12.747330806822006,13.53460084286863,9.769317945191304,14.608208672451767,15.304887807844668,13.499708937077191,13.04733752284888,10.101515680901645,12.405763104826214
1994-01-01,13.437003385510959,14.945126210471104,14.921282898488938,14.31773514277429,14.842145890689688,11.454798098795923,12.919423572154797,12.984811749387946,9.947406445835359,11.233249833492406,15.050079299193454,10.171566258061846,13.37659051677357,11.6327916535426,15.04329275187488,12.99876457880033,13.195145439148007,14.530460738850191,11.280729893823466,14.862917552783026,12.57558202605464,12.476497593656294,11.784975136763103,14.586955840711294,14.759440830777343,13.211596819698402,14.944397498250044,14.286325857319103,12.069275701999057,14.990465142263144,10.635172361869175,12.081177848672407,12.361291744687758,14.48070968787258,14.777607239560274,14.846758548193796,12.481017469489192,15.005376990182608,11.761472578773718,11.228681790059218,15.74027245947954,13.504622164808557,14.06924962268523,13.667055472825888,13.656233763396136,12.335183724871182,9.209203022019352,12.407323527700086,14.914761677215722,14.604724640716595,10.044020060749276,8.825460898776964,14.925974024329516,12.35478614184958,12.154638940075799,12.089087058458519,14.18948011316151,14.256328044468669,12.89951353742579,9.042859343405812,11.261642950840256,14.74218154224452,13.120616892650872,14.368540160830893,11.938829489717094,14.85987124721823,15.352499551228215,14.719937753000394,12.9175200968745,13.352360142760054,12.860415978977526,13.386690896893686,9.715619681439492,14.648157170120747,15.35186928898925,13.617309754526824,12.991562765273814,10.016079233798887,12.543664360963936
1995-01-01,13.57008281452915,15.000003550883276,14.989122481849735,14.407628961992623,14.88348573397238,11.572599798397723,13.01678671427427,13.182826934886547,10.046698600873276,11.274398463675395,15.098571380096738,10.158586823953316,13.55779402712147,11.76799488106658,15.05673901284329,13.036768609880415,13.235205245382053,14.603046836910565,11.356767884471397,14.908805919477462,12.617137696350644,12.45051152532485,11.986827723278196,14.710487780865925,14.782842072686435,13.21383554163704,14.986412560955442,14.343205781191413,12.129523154590743,15.000580312953437,10.71648251905808,12.175565869582085,12.404483944635002,14.646513509492493,14.858728767009568,14.91403599286881,12.493249259975594,15.082765728173339,11.809790100562788,11.122425152655994,15.745186792595591,13.627654125396711,14.145658156531328,13.789149778085571,13.57137962845103,12.295186576570465,9.170050478597695,12.40023854326793,14.965788891345717,14.66417283994774,10.094882756183695,8.741723946577581,14.991637252161384,12.395652084398652,12.296539259296651,12.205234338831078,14.257842362154785,14.412578508482337,12.978454867104734,9.362158868204139,11.236220408932473,14.848466565433071,13.160099482411937,14.443329768226244,12.011162475269156,14.948052649395605,15.363341376450286,14.785094311564034,13.072610079925838,13.355568737843589,12.951387096694166,13.49583639141575,9.742225673890498,14.777919726758727,15.375166366718993,13.598881272982712,12.980318404469402,10.01123518156571,12.458505983635995
1996-01-01,13.925712549901046,15.057373698993153,15.019929462322409,14.506673501527542,14.886294577295693,11.679039319859813,13.245128235747941,13.420472772629646,10.152670517905827,11.330972708375809,15.126442146382395,10.0900007795224,13.591783752616774,11.86237388468051,15.151601689593456,13.023394707497573,13.205696462558281,14.590555063168285,11.440590940334902,14.955402619146763,12.690776988789096,12.437693519772953,12.223568032028743,14.728466454699342,14.803552236722822,13.335641778470553,15.001023089952053,14.390452626974037,12.15187139819425,15.040669049517563,10.801431308097197,12.278280945042308,12.673311473407095,14.751236105843313,14.922189520041782,14.93925424434603,12.51905107612837,15.16429732149269,11.800228223276521,11.154486360954943,15.781873118230468,13.743068276165038,14.188368464025901,13.923333248607625,13.616264269317771,12.51151978904248,9.354731074207898,12.485519849101307,15.022166113167351,14.717978851621492,10.06496345424049,8.746792768655547,15.111326597868295,12.416117665742256,12.343632533590814,12.30118734256489,14.30226113210572,14.551590190413384,13.037666806634427,9.568135581385201,11.285732064538456,14.934874420020007,13.191320435592068,14.48993238335446,12.1008181879369,14.975008942228248,15.382744185422608,14.875752234841281,13.198965328730795,13.327496385234285,13.140461479520859,13.601356122668433,9.850004931429067,14.85457802061838,15.415984956898725,13.677393389603958,12.988317048599743,10.127553963556142,12.631914618176687
1997-01-01,13.959809499879547,15.112798184808014,15.082745972401767,14.442561018942255,14.971870379930175,11.679001266428083,13.326423121336854,13.356792482583423,10.195420183911278,11.348606779808815,15.183521183768123,10.213385015030907,13.60779082103416,11.922002085777192,15.23200765806479,13.036218366011799,13.265053342369205,14.599787265884899,11.39766091544187,15.057138313024854,12.816364390479741,12.476161153782275,12.261650008132364,14.86823184429624,14.884662402064329,13.08428141951032,15.055969685218653,14.497600031175175,12.204010339049931,15.175418514544079,10.840273735315607,12.300489067038967,12.723735109885192,14.910950812523886,14.969195985461445,15.01293917827158,12.531273188714286,15.169185882912796,11.82065396417056,11.120612492674969,15.858394843290416,13.800708586729115,14.329316191801217,13.896486702003752,13.703995463049404,12.38790529576596,9.489100116098907,12.49317380289453,15.131498421748608,14.763630939196121,10.022250158344386,8.843636855354584,15.225670044170146,12.430276246872815,12.417687831782377,12.267457420940227,14.404788256951738,14.522068658424997,12.980275285879852,9.783394178704075,11.279909038761291,15.059768385878568,13.19984233076218,14.590063518995212,12.164031786554403,15.045059935969826,15.449433228153918,14.95677043118884,13.09797287754393,13.366271619281195,13.124427076912664,13.652442449818487,9.961395636710874,14.941620847007515,15.467480604985523,13.692344136069828,12.930019214091976,10.195166958899915,12.40261619272529
