year,Argentina,Australia,Austria,Belgium,Bolivia (Plurinational State of),Brazil,Burkina Faso,Canada,Chile,China,Colombia,Costa Rica,Cyprus,Denmark,Dominican Republic,Ecuador,Egypt,Finland,France,Germany,Greece,Guatemala,Iceland,India,Iran (Islamic Republic of),Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kenya,Luxembourg,Malaysia,Malta,Mauritius,Mexico,Morocco,Netherlands,New Zealand,Nigeria,Norway,Paraguay,Peru,Philippines,Portugal,Republic of Korea,South Africa,Spain,Sri Lanka,Sweden,Switzerland,Taiwan,Thailand,Trinidad and Tobago,Turkey,United Kingdom,United States,Uruguay,Venezuela (Bolivarian Republic of),Zambia,Zimbabwe
1975-01-01,12.095327976076794,14.392655289465083,14.121691677951947,14.318093384617958,11.064418495200169,12.394085452244484,9.96668180079714,14.580975432457741,12.513494882428676,10.486863057772599,12.677772691721552,12.778724710328797,12.644865056072243,14.430236541015786,12.178361900282527,12.724365266468876,10.395459927467071,14.206841585815956,14.369082553140737,14.182639996428156,13.70779091284629,11.755114888776655,14.534632925914975,10.617997528900187,13.057530523526156,13.4953957177911,14.150475186503371,13.953055311350132,12.867725824064529,14.015088279429657,11.188921718603192,11.019883590712887,14.802415349001436,12.227371844169618,12.707092524262531,12.409808026210113,13.376666496012398,11.365359468074285,14.50071433917858,14.173082190239532,11.969833882896344,14.37481253510032,11.59005998668463,12.064996850604523,11.490404901424423,13.238559384249113,12.034858010216984,13.245579882924241,13.799273855101923,11.658079672059335,14.529099733371034,14.936046652688505,12.879879823835473,11.412124197835535,14.086203398540047,13.109233398761262,14.026356087165146,14.736263005336221,13.072684576119139,13.283602182088607,11.342133735742767,11.722006838474629
1976-01-01,12.055710825916371,14.434310802886255,14.164368629380489,14.406472554355513,11.123705693654964,12.493592713593006,9.96137524247819,14.64991081158709,12.585883792957024,10.407629570491078,12.754429177969993,12.897890153672769,13.006796288607894,14.524105181163064,12.1105841672843,12.805089107635801,10.4063411007676,14.201172337715734,14.431363351663622,14.257348607174851,13.783193209909756,11.80006283371818,14.550692657771094,10.57643727491128,13.09469089206279,13.551424555213016,14.127389611944853,14.071804910520791,12.74386623487022,14.087431688107696,11.352857343009434,11.023546300498674,14.877692680167597,12.45449592264173,12.933133365313335,12.71575244865006,13.418054106379126,11.437739472097405,14.56175954495348,14.207757462442114,11.998460498651001,14.42446205921815,11.70868211988044,12.058012769316623,11.54602478683259,13.297526971342204,12.193059093365369,13.196762422782859,13.85184974100132,11.583751670432688,14.536605363348295,14.934941854365018,13.097186361287907,11.518604545648566,14.228612254157776,13.236387589912086,14.089910281489194,14.805591133533477,13.096249529600799,13.362435244376002,11.407070667356871,11.68108724777228
1977-01-01,12.089987432478374,14.428787000085684,14.223983907775908,14.433464815683067,11.168982113003304,12.5076054502559,10.061415837483409,14.664142225539413,12.64952627778101,10.484879314399647,12.808957110096689,13.060640221399941,13.291047359605782,14.553061142212107,12.144289602194942,12.840917766003887,10.456378327155802,14.180670916995563,14.478151075543563,14.312307839215876,13.80543134447554,11.940576960125425,14.747147326587005,10.539585528141387,12.935975387863861,13.654145085592896,14.09902342830991,14.144097049262001,12.661647930503285,14.165639923474444,11.46046596433216,11.192203698562576,14.829618988571394,12.54007261682431,13.040032895843575,12.715836585871486,13.433222992852038,11.436112997728669,14.584845306291061,14.15855189365589,12.139322592949167,14.46157075240838,11.863520531042166,12.021430328972057,11.5794358063083,13.353307106192622,12.313620819395473,13.159781277478311,13.896941766645407,11.542354488799024,14.48069352704624,14.957071363491645,13.20413012125172,11.614237975293303,14.273046475004953,13.181336377458237,14.160059975022818,14.856280511293697,13.063361210227281,13.384297872898873,11.07158994036375,11.479439984220553
1978-01-01,12.024259035719139,14.484104658902423,14.22708014925767,14.486044723373196,11.100027501474719,12.517361203795604,10.177523686681718,14.689005996292591,12.727065817177946,10.663421572554858,12.871541266274944,13.073934166819717,13.430791472098106,14.601216164737355,12.09159137576874,12.850776137082837,10.492426014439173,14.204697967401245,14.548582612595643,14.374621083172721,13.886586729825126,11.928388243898421,14.794621979094158,10.470027907360086,12.676136388608969,13.776577524311156,14.107628415276302,14.225785395462918,12.601851986775468,14.26848357935759,11.703407549959564,11.192241299364799,14.92113355605345,12.586256191548731,13.195898257027391,12.72357768649242,13.526047014494674,11.48111567749639,14.617464178070161,14.169448780534978,12.155282160380528,14.501301397080985,11.95602862975382,11.965770186532472,11.623114567461306,13.378096349539302,12.42667808546936,13.193269649421797,13.94161327022688,11.493991848281512,14.476923745756485,15.011529325095744,13.358342323181676,11.722530756220639,14.314916277019705,13.111552288100471,14.267697490153504,14.922955953885518,13.137552976272689,13.300041345214815,10.867020167671248,11.580199317980329
1979-01-01,12.129274510404755,14.516678805343572,14.285363674483015,14.53467755664684,11.150948508151322,12.56579795282203,10.187886879222734,14.747939221957301,12.84459711782001,10.712678295369033,12.880471354711242,13.073847363180146,13.61980809139239,14.643027207547425,12.12247908962311,12.908779697914836,10.449297820924516,14.321658322695605,14.600475285314337,14.433821737468735,13.900055443409302,11.943464119762394,14.803895191586053,10.328474687467196,12.577200965079339,13.809788196985597,14.137469616378239,14.34192258234402,12.416868196541419,14.332335737896532,11.887309341693957,11.123137442107916,14.971525612132286,12.730746797518858,13.295516847841506,12.722689324747796,13.638893312290334,11.536969461355636,14.623632219145994,14.161129714053864,12.141732417761775,14.579946648772003,11.925784148224183,12.063249428417864,11.634208032012422,13.42074828994784,12.472877207337632,13.237228205456116,13.95522265402137,11.227962497462183,14.526356585368775,15.048698530789443,13.435942154220967,11.76455248188626,14.467781020209088,13.05764236990898,14.353056242382298,14.949357775756738,13.244655386346775,13.399925845035854,10.931189107095483,11.603946670273592
1980-01-01,12.18841182765283,14.546471817542706,14.295138510625124,14.58943970722221,11.160821542069707,12.543827938512846,10.153889035208138,14.75726157520547,12.89864803714686,10.714641920095852,12.909380815420855,13.039202534051848,13.697189766841651,14.612277506611267,12.266985319376333,12.941579117126649,10.455204352180004,14.37543119629165,14.606846431740117,14.436953230146594,13.890746340020923,11.962211647759613,14.867767009592345,10.313356982984303,12.035566210433418,13.812336738034885,14.122600154336597,14.419703654984943,12.228618145322516,14.358179118515677,12.083467142241883,11.106377304000363,15.01963564673652,12.814392667466212,13.37764120244254,12.589217423818374,13.767183529572584,11.501670269708692,14.658755934971818,14.139662589015309,12.188869313947563,14.687711586064555,12.109302954766404,12.092139850149058,11.715043716175968,13.439669523269549,12.315463399774686,13.391915898269687,13.964239941196212,11.112941000382014,14.5291043367817,15.09485464196257,13.482223239823977,11.774795941587358,14.629415759310563,13.002254013679801,14.383955233503412,14.910102588030785,13.32190301813619,13.480044658827309,10.7435177228372,11.636223430860044
1981-01-01,12.153891919580957,14.59753079103664,14.28142851755557,14.492554815221853,11.192858260863677,12.528630857807897,10.214874873854557,14.779672413304295,12.93733254620841,10.710433952985952,12.870104260831374,12.904522415634656,13.698187195510217,14.549281214006461,12.328930549567238,12.937359195832487,10.615428597134894,14.367356369456582,14.555225067879858,14.389409912625062,13.890772317641662,11.933900909952976,14.923045391907486,10.275344233120169,11.86523311444124,13.811784481569472,14.179583556365582,14.384346332923524,12.121822836022247,14.345812441748027,12.04038467281696,11.050194225126845,14.967204802085488,12.792323029641363,13.447563217750034,12.577591387396515,13.848891834507322,11.458852653136919,14.615368243768815,14.18407564334518,12.107353356008353,14.703413561014456,12.247391132869948,12.112093860221774,11.73644003382271,13.392742288632563,12.372277061341718,13.343893773772459,13.861355285816552,11.25746608315012,14.526163202003152,15.094341007896604,13.551812634018496,11.816492702510427,14.58025440352533,13.132512602467775,14.354314074174546,14.936470051794604,13.341122220317201,13.457289601421511,10.800904921722314,11.87015307777021
1982-01-01,12.132603500525724,14.543194755085022,14.293336103928409,14.443921512360104,11.18545017205966,12.532370701786485,10.158334198376702,14.704458362231847,12.70652609294242,10.802205233794952,12.850750626598819,12.814407449569522,13.798571667432013,14.566076981709177,12.306061057839207,12.87258380538763,10.588013741719422,14.382550991752575,14.547647008970428,14.364659913250074,13.836930576997185,11.880934058882355,14.961803599895276,10.222559595772259,11.97861545870179,13.836839697806749,14.22135164167048,14.371152731435545,12.094736829478906,14.31038471086684,11.972468465792334,11.03953744323497,14.968227408145745,12.829662365901385,13.507960445854602,12.668416461890734,13.80942334306775,11.569471161877859,14.570445828931286,14.189765664478024,11.810685775913809,14.680984533667282,12.195624769514533,12.090510141063577,11.746408794623893,13.399107484075499,12.470442294352102,13.306918993615383,13.811471581059193,11.234785198031817,14.530331787242464,15.100356036119884,13.594031822901846,11.855215086588034,14.45366224331067,13.088121988202426,14.356609432361347,14.896095877395254,13.179140475433284,13.310483169660921,10.742077842247532,11.896862097935562
1983-01-01,12.23719122410282,14.602281360100195,14.325146633716948,14.399055722831982,11.13749711542028,12.472480852667847,10.038130519640795,14.7430640872588,12.6582961393696,10.879929178742797,12.8141514532346,12.80445311732848,13.839883382838089,14.579457272299926,12.351052987155688,12.795936078082288,10.755699214483469,14.39340650404126,14.525371246778823,14.374570535282448,13.82048781603026,11.85644264885469,14.776097768191734,10.235152149855741,11.946029086361854,13.82673032477903,14.282448029586739,14.35927257099161,12.108164067230755,14.27234465522349,11.962048992312658,11.058273109517886,14.95092564673554,12.912026354915705,13.439587206107298,12.71574865128765,13.699726507510986,11.647294606299898,14.562360912694258,14.253722938973377,11.49645526729978,14.697131606394066,12.122118802822476,11.956577875217537,11.720261955975603,13.371906630887517,12.634555813513167,13.300075396595675,13.76514121045261,11.265073980634952,14.553697835623934,15.107368979775721,13.690031478573776,11.893234699435041,14.246705277738128,13.123544743438705,14.390613731648912,14.954758376891482,13.024673356157386,13.295438580638569,10.75935788806885,12.069833308366775
1984-01-01,12.308961342565592,14.633816218549883,14.322774552796357,14.400815633921415,11.20661582587338,12.518617586777628,10.016992365807276,14.820549027563612,12.664474838381645,11.033608398376307,12.820739756488093,12.881028027628805,13.987600306429966,14.618516038966447,12.28634054510598,12.779721118219166,10.897530577513265,14.425054651646423,14.498412079650164,14.385053046690144,13.835905553216648,11.848247041714226,14.900829572164463,10.19918897947858,11.768630512719847,13.849239150352483,14.258213394254035,14.377652577230169,12.118094407287117,14.266350860258108,12.118280870863176,11.114708918285315,14.976490729330585,13.026044171940672,13.429927903847497,12.737785355147619,13.691190285398399,11.706255102496142,14.59033784692808,14.301471751423776,11.281888278642052,14.772276485306804,12.114274580478755,12.014580752714409,11.613237872986598,13.318768651363,12.759221609264147,13.301154364147596,13.741290242613308,11.341414393786486,14.626870441093141,15.12459708609545,13.792630513743473,11.96692228161284,14.146855274200899,13.167894093695457,14.403801376883912,15.053379141955105,12.99273395394101,13.30870403306164,10.967758077107565,11.951142841905108
