year,Argentina,Australia,Austria,Belgium,Bolivia (Plurinational State of),Brazil,Burkina Faso,Canada,Chile,China,Colombia,Costa Rica,Cyprus,Denmark,Dominican Republic,Ecuador,Egypt,Finland,France,Germany,Greece,Guatemala,Iceland,India,Iran (Islamic Republic of),Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kenya,Luxembourg,Malaysia,Malta,Mauritius,Mexico,Morocco,Netherlands,New Zealand,Nigeria,Norway,Paraguay,Peru,Philippines,Portugal,Republic of Korea,South Africa,Spain,Sri Lanka,Sweden,Switzerland,Taiwan,Thailand,Trinidad and Tobago,Turkey,United Kingdom,United States,Uruguay,Venezuela (Bolivarian Republic of),Zambia,Zimbabwe
1971-01-01,7405.889372853862,81312.4998417495,40319.674345791056,76539.24260430469,4950.641193356672,7903.6339135101825,637.5748426034148,65683.30390278528,16132.907375411192,1271.7810321133175,25459.89975449896,9534.84937254658,50822.249773096635,79084.53186589765,5759.2805147432255,14638.173572266176,335.48815510298084,77249.84231149744,81403.37515124207,82933.6725340021,53719.91266248803,4571.796075974659,96896.0904452455,3889.1215564106656,21167.079001957238,24902.45122173658,49935.830183929764,55718.351992286945,25782.49185976718,43993.85934614795,4274.855272127127,4113.724284234129,96990.8682420389,14812.620786042276,9463.464634204633,4753.6482512501525,23951.476488417928,2000.5059761764521,91976.46063274438,43804.29575135623,14780.839333198399,74088.50229011114,4017.041865981656,4594.790737879387,6375.838966015304,22893.624992054596,9978.69871649693,18024.574910222782,35921.32403370591,4162.781586849235,72985.55404022805,111737.5481404087,6750.7541917880935,5422.475717850288,14757.76346246002,17057.234258585642,61157.53973858074,104234.12799492534,17111.150822079133,25308.755489660478,5111.822730628233,2454.478715136822
1972-01-01,7670.5485196125865,83613.27409620429,42999.81453920313,79486.38743460899,5010.142139617802,8471.646950792796,674.4504039971217,67480.47452826846,16836.601344223895,1338.8383173486168,25254.708507234165,9959.254884413342,52943.347600231216,83190.78463558896,6518.853105846355,15038.542942872087,338.5609948684805,81767.30778823058,84446.54303367987,82161.37047691348,58765.33802897802,4678.756383837799,100825.17854250724,3841.329295991306,21785.99225470658,26228.288818998142,52753.33603705946,57448.45332846923,26250.656054596664,47577.695185987905,4444.3607230345,4289.5302233817565,100916.25951165304,14995.474435144954,10145.914350876617,4770.717182275781,24904.06234286988,2044.4896653963901,91985.54071348712,45243.71383144815,16181.380302475336,77132.09966380466,4180.576348548258,4603.955624948628,5664.39909548185,24756.477183334544,10385.542130110009,18868.45935838864,38044.03264759867,4335.977934767502,76141.3388943617,116728.15466188728,7578.110037649893,5765.321166888637,15487.38051781981,18033.993785432587,58118.24065296298,106814.70975436081,17307.058791969834,26713.332206121268,5212.413336756473,2411.904013111503
1973-01-01,7869.003601583591,86044.81650031262,45691.948865955535,83175.31029720821,5025.081744289451,9168.39171426787,719.3658613840981,69466.66324936131,17301.10063444462,1406.3039026570973,24713.640029886403,10359.224773640235,55156.36169377759,87600.56932605286,6942.920781074923,15532.363872808472,349.340217390288,86501.46237072919,87694.06530261184,80374.21995806416,64459.63039778559,4799.195676714669,106151.39019578129,3741.6463483689313,22214.764412281525,27784.10441931122,55380.89290307091,59184.97177102639,26658.534648271914,51358.48097708111,4679.172232545285,4504.5454887694805,105344.70965224184,14988.893166507918,10847.580483951919,4979.255452908623,25875.246960446188,2074.939565494784,91742.15828510105,46794.941324522675,17776.984386079097,80286.27314619615,4451.791753378837,4746.832547143186,5011.276494052818,26651.87581261901,11001.61160800463,19629.844138980065,40774.33206714987,4572.382606434966,78951.13019557638,121070.42187939261,8412.580470994068,6093.1881866947715,15886.533105569191,19014.55216189351,54878.22744071488,109707.98391441886,17832.80346367638,28179.564026582262,5227.966987313256,2385.9083972802578
1974-01-01,8109.986972112734,87182.12467393868,48341.42404104748,87116.63923948038,5056.145355817815,9982.537638316311,774.4961137267115,72033.81857383285,17854.853095246453,1491.5711626095363,24349.55873779961,10798.533097342577,68535.77539625361,91353.64467821462,7560.198013826363,15716.13825426853,362.6058241997631,91460.03009505235,91167.62311434196,79039.8144048179,67547.6040906606,4908.322551604342,113134.1515444441,3645.2644913145905,23040.012447434005,28783.079060669865,57425.898991729504,61398.29320660142,26765.622521341797,55074.2380235449,5011.021242532008,4643.652329628783,108819.54321604606,15351.827481673146,11671.96151335643,5183.068042498478,27115.65312450209,2092.1929003745677,92050.5221848756,49307.386412756394,18827.606603979297,84070.73803842247,4776.561333206918,5031.282036491177,4612.573559106152,28180.078277318244,11823.356901932504,20426.910260608474,43425.31235463057,4803.223574991289,81903.07632718894,125333.5962770086,9313.253362392483,6399.260681652748,16940.592297813433,20849.94395271987,52548.62158223946,111973.0566268943,18446.37673750352,29395.961735841312,5228.93858211418,2385.104615973035
1975-01-01,8340.710037077566,88190.5431731334,50698.32396291601,90469.58318741707,5126.232284652616,10830.40222324601,808.2577178481513,74817.49743541262,17525.67334953566,1598.4334086051492,23982.229005189874,11161.076550016045,70611.67581391876,94156.09274168141,8202.233066929699,16217.948699618864,381.4740687840731,95740.96730934407,94189.7381098466,79543.2864691568,69691.4259739064,5042.626408631201,118287.5803927638,3563.4764509849488,25094.816578618393,29557.90544186874,59222.547798182255,63751.15615075823,26982.074167560808,59148.54390215313,5339.515087427447,4673.324669486172,111720.10952856494,15715.139781192314,12642.933249652559,5575.568990266876,28491.634329398967,2323.764258620566,93727.19618401743,50984.494221336114,20391.9970837389,88773.6631153801,5036.3721784055915,5251.603567942522,4639.143566197745,29236.717477222854,12543.433314222942,21320.54030795644,46015.744104057594,4938.25240477273,85074.5485730737,128733.36660341406,10461.490376624062,6657.986171816718,18445.5857152431,22723.290981768638,51792.75008929727,113409.87823736684,18737.920638592797,31281.322242548984,5251.2695952770655,2369.1074593851167
1976-01-01,8483.091323286964,89720.67916638174,52818.77470389356,92343.67969786347,5185.269695779137,11459.982699118575,838.9044997812015,77316.4047951867,17583.29211551902,1689.5323523787938,23402.58678103437,11676.8883029534,71251.94567182165,96891.10880219442,8409.880956950361,16744.219439515946,429.2273137857272,99559.05263920505,97670.33108175427,81828.00446900552,72455.29195690743,5315.047628209965,122686.82213242938,3509.687349492967,27381.89416890593,31182.52310442605,60070.72823570017,66930.64109165271,26622.109622256874,64167.05147030824,5820.308912368476,4542.74931323997,114364.79057756813,16187.773429909112,13934.909776465636,5894.11944216416,28436.454509546445,2601.499587350164,95365.79313874827,51876.32496614199,22742.58909402374,93682.07592846635,5452.854631805916,5341.411342196759,4881.716616148746,30212.531220780067,12708.467988827231,22005.85263983805,49174.90614926055,4858.782812357386,87391.02087265022,130344.9063237949,11480.983947846446,6841.89826049684,19993.166338367606,25271.63330722125,52312.652082243105,115247.68894792725,19685.871055426745,33853.43600687523,5106.910696644496,2315.923618034657
1977-01-01,8827.688466486266,91484.07725842056,54917.52373707798,92321.81453922989,5262.271677393324,11787.984248255947,864.3256529211502,79901.49056965175,18003.03063899764,1783.6691646982665,22691.007327968775,12295.098603450739,73961.3143844221,98526.45012943776,8911.565245030051,17345.602385056645,467.8845064290142,103092.23146655566,102205.60617740033,84876.81046157843,76317.7597504824,5601.884131047802,126982.8701167745,3468.6991243048515,27067.30833465865,33828.67805760387,60608.93073766502,70862.46375803456,25918.292229162293,71047.37900128603,6569.293412799979,4392.355365143805,118068.26922942992,16829.40279330168,15245.267077845734,6180.865998921199,26784.284604351946,2916.058961816141,96850.79994359717,54088.23756423732,25483.354361124384,98771.62904609664,5959.01610175828,5365.468895896446,5129.810353048078,31385.26804511442,12733.105482589053,22450.856868114784,54110.0848896768,4646.591571475662,89171.20769826056,132145.47562685717,12515.125461010903,7027.3270982164895,21491.486758717183,26299.328940821848,53337.10859598928,117656.96996629356,21315.69142992302,37446.616852779494,4999.7636398525365,2243.1236752973077
1978-01-01,9049.574213628912,93687.18376302275,56390.73514252352,91716.26860078883,5327.94974952006,12081.339647458188,890.6693468259878,82326.06783018979,18052.786492490643,1898.3698509270432,22167.018773418004,12880.584404661306,77452.60270716573,99390.05595251377,9175.452712881279,18029.015448766368,506.802033841989,105617.81012228862,106714.36225480831,88159.63293313354,80899.33748213816,5898.190153392619,130962.95205498551,3397.5058563537623,25468.291101937233,37673.82366101717,61356.660005720245,74881.39496591303,25210.522413857783,79724.6021980595,7229.137845557282,4334.41995984446,121534.03925591224,17431.511723568354,16353.773750351702,6492.070344280785,25518.353638333618,3023.9092929767776,97915.30499726118,54329.18859357562,27738.488166856994,102210.67730870967,6587.106864500236,5340.224846099034,5401.188040304575,32642.218551088274,13282.349134092852,22653.330276228295,60347.10725014927,4356.1411236582035,90271.63405140783,134303.63823229418,13694.397121757005,7130.888832028129,23676.552305378536,26728.43931559264,54782.22994082492,120658.48266153882,23716.96184409652,40682.74757327446,4948.344776297295,2153.5502850949915
1979-01-01,9371.343535241991,96310.68306390065,58416.40211376283,91663.63332760661,5363.716191375103,12517.118168482946,1004.3547617947104,85133.4772339234,18465.628278301043,2014.6378406168303,21880.427689072556,13610.849078526468,81910.45278964627,100182.32509694343,10054.641715623815,18469.287748751554,576.0878062804143,108696.07390578547,111254.59096378657,91791.47155968618,86231.54059597639,6127.892874758396,135600.41289257552,3307.7842137122357,23051.53891127559,42036.88635265357,63339.242768254524,79199.17584601091,24529.417009332872,88838.75151586384,7989.119124225725,4275.785797317293,125272.76745229322,18272.80570527661,17699.473160977166,6733.976365569375,25134.03550610455,3116.5076587689814,98894.05784928173,55241.60171269261,29347.24892462817,102679.6872621455,7349.353407715955,5398.677120509393,5751.55206125888,33944.92645806028,14044.07576753841,22926.99898876356,66938.63424025747,4313.845594576513,91624.67320794944,136799.24891620135,15056.98494610448,7113.019100527968,25586.53149388475,27312.09308750485,56477.018279645636,123799.12215624753,27320.647221834675,42316.479570376854,4925.601841092484,2071.2091669869637
1980-01-01,9679.390030185836,98691.90634617013,60872.38454025835,92608.25190406926,5272.810077536746,13245.354000959567,1085.722314088863,88085.85378168208,19225.38068723363,2149.670174182007,21969.300967795923,14019.651457419883,86059.52615021629,99958.69271625672,10662.392220603395,18798.829286237673,664.8809081975521,112186.57083610837,113646.64542372078,94783.52926749198,89697.64808400373,6259.204074602466,141657.75306993717,3188.3971417104644,21226.654999815528,44770.024597046286,64301.41912049413,82578.23883644158,23513.145411185076,94809.52399544582,8925.013180746806,4270.6009360184935,128695.58131637357,19461.12449662399,18885.639130501182,6846.303287303927,25666.177110463468,3200.2749751350825,99425.31548586891,56115.54318301644,30981.69018686395,109261.13770277402,8283.533006914706,5593.760346850654,6041.677677713653,35365.865492888704,14732.114801059688,23366.29014297801,70614.2079053332,4641.145945080267,93431.93632822523,142729.41852996708,16571.183967071043,7029.528872638412,28240.066031708866,27396.54969756097,57350.32989545425,126167.02982826719,30273.2221154707,43066.81423241365,4818.082259594229,2001.0812789341855
1981-01-01,9915.489573112776,101904.081498829,65082.561828745645,91697.25736069256,5221.678605534293,13936.560797480128,1170.0596279738045,93002.91748470813,20072.241699500624,2285.7376520663433,22599.773364847028,14205.82775133695,89622.55764563107,98210.67355498158,10575.185678174987,19440.17209135006,749.7631889472894,113318.9325655696,112787.95083468434,96203.28592551195,89692.863803019,6460.732337445664,146979.66725952036,3022.487571248227,19663.365319809454,46514.55387581246,65573.95825377226,84144.50542299634,22671.468742503715,94253.3161486467,10177.820794945528,4119.0135194079,129479.38926026851,21011.459518561478,20519.594124299663,6977.372314734442,27161.650498221927,3356.2547440235376,97930.19435152288,58000.663859141794,33537.38950464566,113583.61137045792,9382.110568699984,5982.9975636340005,6367.370647259156,37532.56966387506,15494.24633860443,24027.169491751352,69759.25558988613,5171.9833817973895,95313.7625003108,149545.83718834008,18127.158626669734,7048.564824178252,29977.82250837808,28330.027371047134,57640.735219843715,128384.22591356654,32265.545959552423,44044.73465186244,4529.770449672242,1985.7741552898012
1982-01-01,10186.55836340963,103641.05605070497,71005.12504240559,89851.01757119238,5107.257553838825,14569.831539414827,1254.7106889178997,97491.76872135789,20102.427973100275,2436.668095087096,23148.66388186473,13981.59422687027,93120.8222326229,95821.74667390411,10027.198521862234,19864.972185282724,857.0143052936083,110821.38942317636,109327.06661845086,95538.20225701017,86418.43447507353,6592.555658402896,151455.08980511772,2816.654405742086,18454.243170331552,47047.686401242,66853.21341502974,83795.93927166882,21827.84084067685,88083.82575179602,10995.25687732248,3877.5328949185987,128580.11753008782,22474.37386200782,22384.77944899693,7027.506364920285,27911.17461920965,3807.5883759866856,95679.58989359868,59929.097817213464,36101.786694879884,117743.01090776784,10095.898139322537,6366.779532263873,6651.1043505637535,40321.72013417726,16125.747130609021,24509.6233727605,65957.7008378476,5925.00988390775,97291.52222392304,152846.55090344572,19614.749067753462,7064.77295105764,31620.44190617132,29010.607314294273,58456.075924978555,129878.69516588023,33430.55049389746,44665.5292284293,4167.888710659057,2030.3584713317932
1983-01-01,10549.698770219322,105024.62677466353,78603.07378488412,86829.81229313753,4942.083989290067,14932.68258399484,1308.5037284231305,101523.98536182044,19757.18080594829,2586.9725997857786,23422.737590717345,13717.116648733909,95328.7809775398,93061.05551656603,9612.608505932825,19295.683657688696,939.0604139375025,107086.38443512352,104796.29450142324,94184.91627379239,82452.9606756654,6548.620151973782,153083.72617776538,2627.947057524831,18019.856996051294,46621.579603777376,68516.43077340799,82457.22369835025,20885.621034970616,81339.30321442166,11293.107687766736,3576.4776490971212,125693.28839941966,23862.404756757078,24399.39048041684,7067.708896604452,27605.858571129946,4595.136738461991,93273.23980526801,61178.72106138297,38474.85558114831,122208.65856807413,10472.459914632547,6518.707540986317,6940.640588736832,43280.275405516135,16873.31062951569,24697.146277001968,61045.13833054303,7033.565283897239,99105.06588523918,155673.21600913676,20908.632852066887,7173.046825079896,32827.86865889738,29514.630342117107,58923.0174396205,131733.51966878073,32984.29355968108,43831.493740791746,3823.342957641691,2116.8792616387877
1984-01-01,11103.528386248112,107041.13863521925,87105.73853274746,85068.68963417583,4822.074417818238,15375.899975743214,1351.0520056817986,106065.53561022326,19967.671695588764,2765.8027866729294,23770.90467507713,13738.160595978641,99127.00279310024,91940.43416826002,9070.813441562257,19134.017099298897,1006.8653776721468,104779.14664568008,101584.77278771187,93542.183582501,79443.81762604923,6513.236345374061,155728.33353572746,2515.4040627937693,17644.80159135163,46396.96440362095,70188.43445182018,82171.17884298223,19999.2125734814,77451.21585273073,11582.401896254323,3454.336960864706,124026.5850749737,24974.359129211396,26111.66740290732,7138.2213384589695,27810.998039867613,5837.425843567975,92252.9833061195,63058.35989794748,40370.08607436664,127570.76148765619,10859.455766040783,6725.73137736904,7070.527943644013,46053.632554637064,17980.342974037172,24813.203833740354,57787.43162023565,8252.23949927037,101333.48030799335,158747.6317725676,22330.08741319141,7379.138840323455,33695.15922248272,30040.31505905071,59824.26681700628,134596.2343058653,32839.66604851339,42570.38163793011,3586.785182957947,2231.6963503105317
1985-01-01,11804.975639124857,109014.09204219983,93642.84942299723,84934.05562886714,4752.471734484081,16014.55171604198,1435.6930464807613,110476.90777286763,20065.360524591353,2988.4441651705774,24048.096602203033,13803.158509645882,101914.21410090556,93338.17218892415,11005.515410267799,19219.4806228339,1066.5714462818491,105695.44074588391,100767.71923725441,94495.5886154738,79501.73842157461,6470.356879227821,158756.76724155774,2507.50147246161,17263.085075425603,46733.5820009177,71254.18177587094,83499.21616563664,19244.157325380755,77757.38635363239,11515.078872374226,3398.135996614795,123474.44117214161,25640.157012081665,27643.874097472923,7247.4800629970405,28309.61885994042,7163.168759786498,93026.51711122865,65381.45692355142,40569.07629395071,132917.47981329632,11244.502447833504,6962.826549678773,6974.075054082093,48972.340023107645,19537.109317274153,24848.41965485102,57187.72502911922,9237.84798637264,104048.86294619589,162327.09569719105,23595.635517997285,7631.906376664642,34128.10167501933,30852.527144323893,61007.13954322288,137742.0129099886,32734.067301252293,41651.42134424049,3466.1693169719447,2328.548541428776
